Chat #,Sentence #,Word,Tag
24,389,contrato,O
24,389,que,O
24,389,le,O
24,389,enviamos,O
24,389,por,O
24,389,correo,O
24,389,electrónico,O
24,389,cuando,O
24,389,se,O
24,389,dio,O
24,389,de,O
24,389,alta,O
24,389,.,O
24,389,Si,O
24,389,quiere,O
24,389,le,O
24,389,puedo,O
24,389,enviar,O
24,389,una,O
24,389,copia,O
24,389,.,O
24,390,Cliente,O
24,390,:,O
24,390,No,O
24,390,me,O
24,390,interesa,O
24,390,su,O
24,390,copia,O
24,390,.,O
24,390,Quiero,O
24,390,hablar,O
24,390,con,O
24,390,un,O
24,390,supervisor,O
24,390,.,O
24,390,Esto,O
24,390,es,O
24,390,un,O
24,390,abuso,O
24,390,.,O
24,391,Empleado,O
24,391,:,O
24,391,Por,O
24,391,supuesto,O
24,391,",",O
24,391,Pedro,O
24,391,.,O
24,391,Le,O
24,391,voy,O
24,391,a,O
24,391,transferir,O
24,391,con,O
24,391,un,O
24,391,supervisor,O
24,391,.,O
24,391,Pero,O
24,391,antes,O
24,391,de,O
24,391,hacerlo,O
24,391,",",O
24,391,¿,O
24,391,podría,O
24,391,decirnos,O
24,391,en,O
24,391,qué,O
24,391,empresa,O
24,391,trabaja,O
24,391,y,O
24,391,desde,O
24,391,cuándo,O
24,391,?,O
24,392,Cliente,O
24,392,:,O
24,392,¿,O
24,392,Qué,O
24,392,tiene,O
24,392,que,O
24,392,ver,O
24,392,eso,O
24,392,con,O
24,392,nada,O
24,392,?,O
24,392,¿,O
24,392,Acaso,O
24,392,me,O
24,392,van,O
24,392,a,O
24,392,espiar,O
24,392,?,O
24,393,Empleado,O
24,393,:,O
24,393,No,O
24,393,",",O
24,393,Pedro,O
24,393,.,O
24,393,Es,O
24,393,solo,O
24,393,una,O
24,393,encuesta,O
24,393,para,O
24,393,conocer,O
24,393,mejor,O
24,393,a,O
24,393,nuestros,O
24,393,clientes,O
24,393,y,O
24,393,ofrecerles,O
24,393,un,O
24,393,servicio,O
24,393,personalizado,O
24,393,.,O
24,394,Cliente,O
24,394,:,O
24,394,Pues,O
24,394,yo,O
24,394,no,O
24,394,quiero,O
24,394,su,O
24,394,servicio,O
24,394,personalizado,O
24,394,ni,O
24,394,nada,O
24,394,de,O
24,394,ustedes,O
24,394,.,O
24,394,Trabajo,O
24,394,en,O
24,394,la,O
24,394,empresa,O
24,394,EY,B-empresa
24,394,desde,O
24,394,el,O
24,394,primero,B-fecha-ingreso
24,394,de,O-fecha-ingreso
24,394,julio,I-fecha-ingreso
24,394,del,O-fecha-ingreso
24,394,2023,I-fecha-ingreso
24,394,.,O
24,394,Mi,O
24,394,id,O
24,394,de,O
24,394,empleado,O
24,394,es,O
24,394,el,O
24,394,987654,B-numero-empleado
24,394,.,O
24,395,Empleado,O
24,395,:,O
24,395,Gracias,O
24,395,por,O
24,395,esa,O
24,395,información,O
24,395,",",O
24,395,Pedro,O
24,395,.,O
24,395,Es,O
24,395,un,O
24,395,placer,O
24,395,tenerlo,O
24,395,como,O
24,395,cliente,O
24,395,de,O
24,395,Celtel,O
24,395,.,O
24,395,Ahora,O
24,395,le,O
24,395,voy,O
24,395,a,O
24,395,transferir,O
24,395,con,O
24,395,un,O
24,395,supervisor,O
24,395,.,O
24,395,Por,O
24,395,favor,O
24,395,espere,O
24,395,en,O
24,395,línea,O
24,395,.,O
24,396,Cliente,O
24,396,:,O
24,396,Sí,O
24,396,",",O
24,396,espere,O
24,396,en,O
24,396,línea,O
24,396,.,O
24,396,.,O
24,396,.,O
24,396,como,O
24,396,si,O
24,396,tuviera,O
24,396,todo,O
24,396,el,O
24,396,día,O
24,396,para,O
24,396,perder,O
24,396,el,O
24,396,tiempo,O
24,396,con,O
24,396,ustedes,O
24,396,.,O
25,397,Cliente,O
25,397,:,O
25,397,Hola,O
25,397,",",O
25,397,soy,O
25,397,Laura,B-nombre
25,397,Sánchez,I-nombre
25,397,y,O
25,397,los,O
25,397,llamo,O
25,397,para,O
25,397,crear,O
25,397,una,O
25,397,cuenta,O
25,397,.,O
25,397,Quiero,O
25,397,contratar,B-intencion
25,397,el,I-intencion
25,397,plan,I-intencion
25,397,familiar,I-intencion
25,397,de,O
25,397,Celtel,O
25,397,.,O
25,398,Empleado,O
25,398,:,O
25,398,Hola,O
25,398,",",O
25,398,Laura,O
25,398,.,O
25,398,Bienvenida,O
25,398,a,O
25,398,Celtel,O
25,398,.,O
25,398,Estamos,O
25,398,encantados,O
25,398,de,O
25,398,que,O
25,398,quiera,O
25,398,ser,O
25,398,parte,O
25,398,de,O
25,398,nuestra,O
25,398,familia,O
25,398,.,O
25,398,Para,O
25,398,crear,O
25,398,su,O
25,398,cuenta,O
25,398,",",O
25,398,necesitamos,O
25,398,que,O
25,398,nos,O
25,398,proporcione,O
25,398,su,O
25,398,fecha,O
25,398,de,O
25,398,nacimiento,O
25,398,y,O
25,398,su,O
25,398,correo,O
25,398,electrónico,O
25,398,.,O
25,399,Cliente,O
25,399,:,O
25,399,Claro,O
25,399,",",O
25,399,mi,O
25,399,fecha,O
25,399,de,O
25,399,nacimiento,O
25,399,es,O
25,399,el,O
25,399,10,B-fecha-nacimiento
25,399,de,O-fecha-nacimiento
25,399,octubre,I-fecha-nacimiento
25,399,de,O-fecha-nacimiento
25,399,1988,I-fecha-nacimiento
25,399,y,O
25,399,mi,O
25,399,correo,O
25,399,electrónico,O
25,399,es,O
25,399,laurasanchez@yahoo.com,B-email
25,399,.,O
25,400,Empleado,O
25,400,:,O
25,400,Gracias,O
25,400,",",O
25,400,Laura,O
25,400,.,O
25,400,Hemos,O
25,400,creado,O
25,400,su,O
25,400,cuenta,O
25,400,.,O
25,400,Ahora,O
25,400,",",O
25,400,¿,O
25,400,podría,O
25,400,decirnos,O
25,400,en,O
25,400,qué,O
25,400,empresa,O
25,400,trabaja,O
25,400,y,O
25,400,desde,O
25,400,cuándo,O
25,400,?,O
25,401,Cliente,O
25,401,:,O
25,401,Claro,O
25,401,",",O
25,401,trabajo,O
25,401,en,O
25,401,KFC,B-empresa
25,401,desde,O
25,401,el,O
25,401,01/11/2020,B-fecha-ingreso
25,401,.,O
25,401,Mi,O
25,401,id,O
25,401,de,O
25,401,empleado,O
25,401,es,O
25,401,el,O
25,401,213576,B-numero-empleado
25,401,.,O
25,402,Empleado,O
25,402,:,O
25,402,Gracias,O
25,402,por,O
25,402,esa,O
25,402,información,O
25,402,",",O
25,402,Laura,O
25,402,.,O
25,402,Es,O
25,402,un,O
25,402,placer,O
25,402,tenerla,O
25,402,como,O
25,402,cliente,O
25,402,de,O
25,402,Celtel,O
25,402,.,O
25,402,Ahora,O
25,402,",",O
25,402,le,O
25,402,voy,O
25,402,a,O
25,402,explicar,O
25,402,los,O
25,402,detalles,O
25,402,del,O
25,402,plan,O
25,402,familiar,O
25,402,que,O
25,402,ha,O
25,402,elegido,O
25,402,.,O
25,403,Cliente,O
25,403,:,O
25,403,Sí,O
25,403,",",O
25,403,por,O
25,403,favor,O
25,403,.,O
25,404,Empleado,O
25,404,:,O
25,404,El,O
25,404,plan,O
25,404,familiar,O
25,404,le,O
25,404,ofrece,O
25,404,llamadas,O
25,404,",",O
25,404,mensajes,O
25,404,de,O
25,404,texto,O
25,404,y,O
25,404,datos,O
25,404,ilimitados,O
25,404,por,O
25,404,solo,O
25,404,$,O
25,404,59,O
25,404,.,O
25,404,99,O
25,404,al,O
25,404,mes,O
25,404,.,O
25,404,Además,O
25,404,",",O
25,404,puede,O
25,404,compartir,O
25,404,su,O
25,404,plan,O
25,404,con,O
25,404,hasta,O
25,404,cinco,O
25,404,líneas,O
25,404,adicionales,O
25,404,sin,O
25,404,costo,O
25,404,extra,O
25,404,.,O
25,404,También,O
25,404,tiene,O
25,404,acceso,O
25,404,a,O
25,404,nuestra,O
25,404,red,O
25,404,5G,O
25,404,más,O
25,404,rápida,O
25,404,y,O
25,404,confiable,O
25,404,.,O
25,405,Cliente,O
25,405,:,O
25,405,Eso,O
25,405,suena,O
25,405,muy,O
25,405,bien,O
25,405,.,O
25,405,¿,O
25,405,Hay,O
25,405,algún,O
25,405,contrato,O
25,405,a,O
25,405,largo,O
25,405,plazo,O
25,405,o,O
25,405,algún,O
25,405,cargo,O
25,405,por,O
25,405,activación,O
25,405,?,O
25,406,Empleado,O
25,406,:,O
25,406,No,O
25,406,",",O
25,406,no,O
25,406,hay,O
25,406,ningún,O
25,406,contrato,O
25,406,a,O
25,406,largo,O
25,406,plazo,O
25,406,ni,O
25,406,ningún,O
25,406,cargo,O
25,406,por,O
25,406,activación,O
25,406,.,O
25,406,Puede,O
25,406,cancelar,O
25,406,su,O
25,406,plan,O
25,406,cuando,O
25,406,quiera,O
25,406,sin,O
25,406,penalizaciones,O
25,406,.,O
25,407,Cliente,O
25,407,:,O
25,407,Excelente,O
25,407,.,O
25,407,Entonces,O
25,407,",",O
25,407,quiero,O
25,407,contratar,O
25,407,el,O
25,407,plan,O
25,407,familiar,O
25,407,.,O
25,407,¿,O
25,407,Qué,O
25,407,tengo,O
25,407,que,O
25,407,hacer,O
25,407,?,O
25,408,Empleado,O
25,408,:,O
25,408,Solo,O
25,408,tiene,O
25,408,que,O
25,408,confirmar,O
25,408,su,O
25,408,consentimiento,O
25,408,verbalmente,O
25,408,y,O
25,408,le,O
25,408,enviaremos,O
25,408,un,O
25,408,mensaje,O
25,408,de,O
25,408,texto,O
25,408,con,O
25,408,los,O
25,408,detalles,O
25,408,del,O
25,408,contrato,O
25,408,.,O
25,409,Cliente,O
25,409,:,O
25,409,De,O
25,409,acuerdo,O
25,409,",",O
25,409,confirmo,O
25,409,mi,O
25,409,consentimiento,O
25,409,para,O
25,409,contratar,O
25,409,el,O
25,409,plan,O
25,409,familiar,O
25,409,.,O
25,410,Empleado,O
25,410,:,O
25,410,Perfecto,O
25,410,",",O
25,410,Laura,O
25,410,.,O
25,410,Hemos,O
25,410,procesado,O
25,410,su,O
25,410,contrato,O
25,410,.,O
25,410,Recibirá,O
25,410,un,O
25,410,mensaje,O
25,410,de,O
25,410,texto,O
25,410,en,O
25,410,breve,O
25,410,con,O
25,410,la,O
25,410,confirmación,O
25,410,.,O
25,410,¿,O
25,410,Hay,O
25,410,algo,O
25,410,más,O
25,410,en,O
25,410,lo,O
25,410,que,O
25,410,podamos,O
25,410,ayudarla,O
25,410,hoy,O
25,410,?,O
25,411,Cliente,O
25,411,:,O
25,411,No,O
25,411,",",O
25,411,eso,O
25,411,es,O
25,411,todo,O
25,411,.,O
25,411,Muchas,O
25,411,gracias,O
25,411,por,O
25,411,su,O
25,411,atención,O
25,411,y,O
25,411,su,O
25,411,servicio,O
25,411,.,O
25,412,Empleado,O
25,412,:,O
25,412,De,O
25,412,nada,O
25,412,",",O
25,412,Laura,O
25,412,.,O
25,412,Gracias,O
25,412,a,O
25,412,usted,O
25,412,por,O
25,412,elegir,O
25,412,Celtel,O
25,412,.,O
25,412,Que,O
25,412,tenga,O
25,412,un,O
25,412,buen,O
25,412,día,O
25,412,.,O
25,413,Cliente,O
25,413,:,O
25,413,Igualmente,O
25,413,.,O
25,413,Adiós,O
25,413,.,O
25,414,Empleado,O
25,414,:,O
25,414,Adiós,O
25,414,.,O
26,415,Cliente,O
26,415,:,O
26,415,Hola,O
26,415,",",O
26,415,soy,O
26,415,Martín,B-nombre
26,415,Rodríguez,I-nombre
26,415,y,O
26,415,los,O
26,415,llamo,O
26,415,para,O
26,415,crear,B-intencion
26,415,una,I-intencion
26,415,cuenta,I-intencion
26,415,.,O
26,415,Nunca,O
26,415,he,O
26,415,tenido,O
26,415,un,O
26,415,plan,O
26,415,telefónico,O
26,415,antes,O
26,415,y,O
26,415,no,O
26,415,sé,O
26,415,muy,O
26,415,bien,O
26,415,cómo,O
26,415,funciona,O
26,415,.,O
26,416,Empleado,O
26,416,:,O
26,416,Hola,O
26,416,",",O
26,416,Martín,O
26,416,.,O
26,416,Bienvenido,O
26,416,a,O
26,416,Celtel,O
26,416,.,O
26,416,Estamos,O
26,416,encantados,O
26,416,de,O
26,416,que,O
26,416,quiera,O
26,416,ser,O
26,416,parte,O
26,416,de,O
26,416,nuestra,O
26,416,familia,O
26,416,.,O
26,416,No,O
26,416,se,O
26,416,preocupe,O
26,416,",",O
26,416,le,O
26,416,vamos,O
26,416,a,O
26,416,explicar,O
26,416,todo,O
26,416,lo,O
26,416,que,O
26,416,necesita,O
26,416,saber,O
26,416,para,O
26,416,elegir,O
26,416,el,O
26,416,plan,O
26,416,que,O
26,416,más,O
26,416,le,O
26,416,convenga,O
26,416,.,O
26,417,Cliente,O
26,417,:,O
26,417,Gracias,O
26,417,",",O
26,417,eso,O
26,417,me,O
26,417,tranquiliza,O
26,417,.,O
26,417,¿,O
26,417,Qué,O
26,417,planes,O
26,417,tienen,O
26,417,disponibles,O
26,417,?,O
26,418,Empleado,O
26,418,:,O
26,418,Tenemos,O
26,418,cuatro,O
26,418,planes,O
26,418,diferentes,O
26,418,:,O
26,418,el,O
26,418,plan,O
26,418,ilimitado,O
26,418,",",O
26,418,el,O
26,418,plan,O
26,418,esencial,O
26,418,",",O
26,418,el,O
26,418,plan,O
26,418,familiar,O
26,418,y,O
26,418,el,O
26,418,plan,O
26,418,internacional,O
26,418,.,O
26,418,Cada,O
26,418,uno,O
26,418,tiene,O
26,418,sus,O
26,418,propias,O
26,418,características,O
26,418,y,O
26,418,beneficios,O
26,418,.,O
26,418,¿,O
26,418,Qué,O
26,418,tipo,O
26,418,de,O
26,418,uso,O
26,418,le,O
26,418,va,O
26,418,a,O
26,418,dar,O
26,418,a,O
26,418,su,O
26,418,celular,O
26,418,?,O
26,419,Cliente,O
26,419,:,O
26,419,Pues,O
26,419,la,O
26,419,verdad,O
26,419,es,O
26,419,que,O
26,419,no,O
26,419,mucho,O
26,419,.,O
26,419,Solo,O
26,419,quiero,O
26,419,llamar,O
26,419,y,O
26,419,mandar,O
26,419,mensajes,O
26,419,a,O
26,419,mis,O
26,419,familiares,O
26,419,y,O
26,419,amigos,O
26,419,.,O
26,419,Y,O
26,419,tal,O
26,419,vez,O
26,419,usar,O
26,419,un,O
26,419,poco,O
26,419,de,O
26,419,internet,O
26,419,para,O
26,419,ver,O
26,419,las,O
26,419,redes,O
26,419,sociales,O
26,419,o,O
26,419,jugar,O
26,419,al,O
26,419,Clash,O
26,419,Royale,O
26,419,.,O
26,420,Empleado,O
26,420,:,O
26,420,Entiendo,O
26,420,.,O
26,420,Entonces,O
26,420,",",O
26,420,le,O
26,420,recomiendo,O
26,420,el,O
26,420,plan,O
26,420,esencial,O
26,420,.,O
26,420,Le,O
26,420,ofrece,O
26,420,llamadas,O
26,420,y,O
26,420,mensajes,O
26,420,de,O
26,420,texto,O
26,420,ilimitados,O
26,420,a,O
26,420,nivel,O
26,420,nacional,O
26,420,por,O
26,420,solo,O
26,420,$,O
26,420,29,O
26,420,.,O
26,420,99,O
26,420,al,O
26,420,mes,O
26,420,.,O
26,420,Además,O
26,420,",",O
26,420,tiene,O
26,420,2,O
26,420,GB,O
26,420,de,O
26,420,datos,O
26,420,para,O
26,420,navegar,O
26,420,por,O
26,420,internet,O
26,420,a,O
26,420,una,O
26,420,velocidad,O
26,420,razonable,O
26,420,.,O
26,421,Cliente,O
26,421,:,O
26,421,¿,O
26,421,Y,O
26,421,eso,O
26,421,es,O
26,421,suficiente,O
26,421,?,O
26,421,¿,O
26,421,No,O
26,421,me,O
26,421,van,O
26,421,a,O
26,421,cobrar,O
26,421,de,O
26,421,más,O
26,421,si,O
26,421,me,O
26,421,paso,O
26,421,de,O
26,421,los,O
26,421,2,O
26,421,GB,O
26,421,?,O
26,422,Empleado,O
26,422,:,O
26,422,No,O
26,422,",",O
26,422,no,O
26,422,le,O
26,422,vamos,O
26,422,a,O
26,422,cobrar,O
26,422,de,O
26,422,más,O
26,422,.,O
26,422,Si,O
26,422,se,O
26,422,pasa,O
26,422,de,O
26,422,los,O
26,422,2,O
26,422,GB,O
26,422,",",O
26,422,solo,O
26,422,se,O
26,422,reducirá,O
26,422,la,O
26,422,velocidad,O
26,422,de,O
26,422,su,O
26,422,conexión,O
26,422,",",O
26,422,pero,O
26,422,podrá,O
26,422,seguir,O
26,422,navegando,O
26,422,sin,O
26,422,costo,O
26,422,adicional,O
26,422,.,O
26,423,Cliente,O
26,423,:,O
26,423,Ah,O
26,423,",",O
26,423,bueno,O
26,423,.,O
26,423,Y,O
26,423,¿,O
26,423,cómo,O
26,423,sé,O
26,423,cuántos,O
26,423,datos,O
26,423,estoy,O
26,423,usando,O
26,423,?,O
26,424,Empleado,O
26,424,:,O
26,424,Puede,O
26,424,consultar,O
26,424,su,O
26,424,consumo,O
26,424,en,O
26,424,cualquier,O
26,424,momento,O
26,424,desde,O
26,424,nuestra,O
26,424,aplicación,O
26,424,móvil,O
26,424,o,O
26,424,desde,O
26,424,nuestro,O
26,424,sitio,O
26,424,web,O
26,424,.,O
26,424,También,O
26,424,le,O
26,424,enviaremos,O
26,424,alertas,O
26,424,cuando,O
26,424,se,O
26,424,acerque,O
26,424,al,O
26,424,límite,O
26,424,o,O
26,424,cuando,O
26,424,lo,O
26,424,supere,O
26,424,.,O
26,425,Cliente,O
26,425,:,O
26,425,Ya,O
26,425,veo,O
26,425,.,O
26,425,Y,O
26,425,¿,O
26,425,hay,O
26,425,algún,O
26,425,contrato,O
26,425,a,O
26,425,largo,O
26,425,plazo,O
26,425,o,O
26,425,algún,O
26,425,cargo,O
26,425,por,O
26,425,activación,O
26,425,?,O
26,426,Empleado,O
26,426,:,O
26,426,No,O
26,426,",",O
26,426,no,O
26,426,hay,O
26,426,ningún,O
26,426,contrato,O
26,426,a,O
26,426,largo,O
26,426,plazo,O
26,426,ni,O
26,426,ningún,O
26,426,cargo,O
26,426,por,O
26,426,activación,O
26,426,.,O
26,426,Puede,O
26,426,cancelar,O
26,426,su,O
26,426,plan,O
26,426,cuando,O
26,426,quiera,O
26,426,sin,O
26,426,penalizaciones,O
26,426,.,O
26,427,Cliente,O
26,427,:,O
26,427,Bueno,O
26,427,",",O
26,427,eso,O
26,427,me,O
26,427,parece,O
26,427,justo,O
26,427,.,O
26,427,Entonces,O
26,427,",",O
26,427,quiero,O
26,427,contratar,O
26,427,el,O
26,427,plan,O
26,427,esencial,O
26,427,.,O
26,427,¿,O
26,427,Qué,O
26,427,tengo,O
26,427,que,O
26,427,hacer,O
26,427,?,O
26,428,Empleado,O
26,428,:,O
26,428,Para,O
26,428,contratar,O
26,428,el,O
26,428,plan,O
26,428,esencial,O
26,428,",",O
26,428,necesitamos,O
26,428,que,O
26,428,nos,O
26,428,proporcione,O
26,428,su,O
26,428,fecha,O
26,428,de,O
26,428,nacimiento,O
26,428,y,O
26,428,su,O
26,428,correo,O
26,428,electrónico,O
26,428,.,O
26,429,Cliente,O
26,429,:,O
26,429,Claro,O
26,429,",",O
26,429,mi,O
26,429,fecha,O
26,429,de,O
26,429,nacimiento,O
26,429,es,O
26,429,el,O
26,429,5,B-fecha-nacimiento
26,429,de,O-fecha-nacimiento
26,429,mayo,I-fecha-nacimiento
26,429,de,O-fecha-nacimiento
26,429,2000,I-fecha-nacimiento
26,429,y,O
26,429,mi,O
26,429,correo,O
26,429,electrónico,O
26,429,es,O
26,429,martinrodriguez@jkl.com,B-email
26,429,.,O
26,430,Empleado,O
26,430,:,O
26,430,Gracias,O
26,430,",",O
26,430,Martín,O
26,430,.,O
26,430,Hemos,O
26,430,creado,O
26,430,su,O
26,430,cuenta,O
26,430,.,O
26,430,Ahora,O
26,430,",",O
26,430,¿,O
26,430,podría,O
26,430,decirnos,O
26,430,en,O
26,430,qué,O
26,430,empresa,O
26,430,trabaja,O
26,430,y,O
26,430,desde,O
26,430,cuándo,O
26,430,?,O
26,431,Cliente,O
26,431,:,O
26,431,Claro,O
26,431,",",O
26,431,trabajo,O
26,431,en,O
26,431,la,O
26,431,empresa,O
26,431,JKL,B-empresa
26,431,desde,O
26,431,hace,O
26,431,seis,O
26,431,meses,O
26,431,.,O
26,431,Mi,O
26,431,id,O
26,431,de,O
26,431,empleado,O
26,431,es,O
26,431,el,O
26,431,789123,B-numero-empleado
26,431,.,O
26,432,Empleado,O
26,432,:,O
26,432,Gracias,O
26,432,por,O
26,432,esa,O
26,432,información,O
26,432,",",O
26,432,Martín,O
26,432,.,O
26,432,Es,O
26,432,un,O
26,432,placer,O
26,432,tenerlo,O
26,432,como,O
26,432,cliente,O
26,432,de,O
26,432,Celtel,O
26,432,.,O
26,432,Ahora,O
26,432,",",O
26,432,solo,O
26,432,tiene,O
26,432,que,O
26,432,confirmar,O
26,432,su,O
26,432,consentimiento,O
26,432,verbalmente,O
26,432,y,O
26,432,le,O
26,432,enviaremos,O
26,432,un,O
26,432,mensaje,O
26,432,de,O
26,432,texto,O
26,432,con,O
26,432,los,O
26,432,detalles,O
26,432,del,O
26,432,contrato,O
26,432,.,O
26,433,Cliente,O
26,433,:,O
26,433,De,O
26,433,acuerdo,O
26,433,",",O
26,433,confirmo,O
26,433,mi,O
26,433,consentimiento,O
26,433,para,O
26,433,contratar,O
26,433,el,O
26,433,plan,O
26,433,esencial,O
26,433,.,O
26,434,Empleado,O
26,434,:,O
26,434,Perfecto,O
26,434,",",O
26,434,Martín,O
26,434,.,O
26,434,Hemos,O
26,434,procesado,O
26,434,su,O
26,434,contrato,O
26,434,.,O
26,434,Recibirá,O
26,434,un,O
26,434,mensaje,O
26,434,de,O
26,434,texto,O
26,434,en,O
26,434,breve,O
26,434,con,O
26,434,la,O
26,434,confirmación,O
26,434,.,O
26,434,¿,O
26,434,Hay,O
26,434,algo,O
26,434,más,O
26,434,en,O
26,434,lo,O
26,434,que,O
26,434,podamos,O
26,434,ayudarlo,O
26,434,hoy,O
26,434,?,O
26,435,Cliente,O
26,435,:,O
26,435,No,O
26,435,",",O
26,435,eso,O
26,435,es,O
26,435,todo,O
26,435,.,O
26,435,Muchas,O
26,435,gracias,O
26,435,por,O
26,435,su,O
26,435,atención,O
26,435,y,O
26,435,su,O
26,435,servicio,O
26,435,.,O
26,436,Empleado,O
26,436,:,O
26,436,De,O
26,436,nada,O
26,436,",",O
26,436,Martín,O
26,436,.,O
26,436,Gracias,O
26,436,a,O
26,436,usted,O
26,436,por,O
26,436,elegir,O
26,436,Celtel,O
26,436,.,O
26,436,Que,O
26,436,tenga,O
26,436,un,O
26,436,buen,O
26,436,día,O
26,436,.,O
26,437,Cliente,O
26,437,:,O
26,437,Igualmente,O
26,437,.,O
26,437,Adiós,O
26,437,.,O
26,438,Empleado,O
26,438,:,O
26,438,Adiós,O
26,438,.,O
27,439,Cliente,O
27,439,:,O
27,439,Hola,O
27,439,",",O
27,439,soy,O
27,439,Carlos,B-nombre
27,439,Gómez,I-nombre
27,439,y,O
27,439,los,O
27,439,llamo,O
27,439,para,O
27,439,cambiar,B-intencion
27,439,de,I-intencion
27,439,plan,I-intencion
27,439,.,O
27,439,Estoy,O
27,439,pagando,O
27,439,mucho,O
27,439,por,O
27,439,el,O
27,439,plan,O
27,439,internacional,O
27,439,y,O
27,439,quiero,O
27,439,ver,O
27,439,otras,O
27,439,opciones,O
27,439,más,O
27,439,baratas,O
27,439,.,O
27,440,Empleado,O
27,440,:,O
27,440,Hola,O
27,440,",",O
27,440,Carlos,O
27,440,.,O
27,440,Gracias,O
27,440,por,O
27,440,contactarnos,O
27,440,.,O
27,440,Para,O
27,440,verificar,O
27,440,su,O
27,440,identidad,O
27,440,",",O
27,440,necesitamos,O
27,440,que,O
27,440,nos,O
27,440,proporcione,O
27,440,su,O
27,440,fecha,O
27,440,de,O
27,440,nacimiento,O
27,440,y,O
27,440,su,O
27,440,correo,O
27,440,electrónico,O
27,440,.,O
27,441,Cliente,O
27,441,:,O
27,441,Claro,O
27,441,",",O
27,441,mi,O
27,441,fecha,O
27,441,de,O
27,441,nacimiento,O
27,441,es,O
27,441,el,O
27,441,30,B-fecha-nacimiento
27,441,de,O-fecha-nacimiento
27,441,junio,I-fecha-nacimiento
27,441,de,O-fecha-nacimiento
27,441,1970,I-fecha-nacimiento
27,441,y,O
27,441,mi,O
27,441,correo,O
27,441,electrónico,O
27,441,es,O
27,441,carlosgomez@ibm.com,B-email
27,441,.,O
27,442,Empleado,O
27,442,:,O
27,442,Gracias,O
27,442,",",O
27,442,Carlos,O
27,442,.,O
27,442,Hemos,O
27,442,verificado,O
27,442,su,O
27,442,cuenta,O
27,442,.,O
27,442,Ahora,O
27,442,",",O
27,442,¿,O
27,442,qué,O
27,442,plan,O
27,442,le,O
27,442,interesa,O
27,442,cambiar,O
27,442,?,O
27,443,Cliente,O
27,443,:,O
27,443,Bueno,O
27,443,",",O
27,443,me,O
27,443,gustaría,O
27,443,saber,O
27,443,más,O
27,443,sobre,O
27,443,el,O
27,443,plan,O
27,443,familiar,O
27,443,.,O
27,443,¿,O
27,443,Qué,O
27,443,beneficios,O
27,443,tiene,O
27,443,y,O
27,443,cuánto,O
27,443,cuesta,O
27,443,?,O
27,444,Empleado,O
27,444,:,O
27,444,El,O
27,444,plan,O
27,444,familiar,O
27,444,le,O
27,444,ofrece,O
27,444,llamadas,O
27,444,y,O
27,444,mensajes,O
27,444,de,O
27,444,texto,O
27,444,ilimitados,O
27,444,a,O
27,444,nivel,O
27,444,nacional,O
27,444,por,O
27,444,solo,O
27,444,$,O
27,444,59,O
27,444,.,O
27,444,99,O
27,444,al,O
27,444,mes,O
27,444,Además,O
27,444,puede,O
27,444,compartir,O
27,444,su,O
27,444,plan,O
27,444,con,O
27,444,hasta,O
27,444,cinco,O
27,444,líneas,O
27,444,adicionales,O
27,444,sin,O
27,444,costo,O
27,444,extra,O
27,444,También,O
27,444,tiene,O
27,444,acceso,O
27,444,a,O
27,444,nuestra,O
27,444,red,O
27,444,5G,O
27,444,más,O
27,444,rápida,O
27,444,y,O
27,444,confiable,O
27,445,Cliente,O
27,445,:,O
27,445,Eso,O
27,445,suena,O
27,445,muy,O
27,445,bien,O
27,445,¿,O
27,445,Hay,O
27,445,algún,O
27,445,cargo,O
27,445,por,O
27,445,cambiar,O
27,445,de,O
27,445,plan,O
27,445,o,O
27,445,algún,O
27,445,contrato,O
27,445,a,O
27,445,largo,O
27,445,plazo,O
27,445,?,O
27,446,Empleado,O
27,446,:,O
27,446,No,O
27,446,no,O
27,446,hay,O
27,446,ningún,O
27,446,cargo,O
27,446,por,O
27,446,cambiar,O
27,446,de,O
27,446,plan,O
27,446,ni,O
27,446,ningún,O
27,446,contrato,O
27,446,a,O
27,446,largo,O
27,446,plazo,O
27,446,Puede,O
27,446,cambiar,O
27,446,de,O
27,446,plan,O
27,446,cuando,O
27,446,quiera,O
27,446,sin,O
27,446,penalizaciones,O
27,447,Cliente,O
27,447,:,O
27,447,Excelente,O
27,447,.,O
27,447,Entonces,O
27,447,quiero,O
27,447,cambiar,O
27,447,al,O
27,447,plan,O
27,447,familiar,O
27,447,¿,O
27,447,Qué,O
27,447,tengo,O
27,447,que,O
27,447,hacer,O
27,447,?,O
27,448,Empleado,O
27,448,:,O
27,448,Solo,O
27,448,tiene,O
27,448,que,O
27,448,confirmar,O
27,448,su,O
27,448,consentimiento,O
27,448,verbalmente,O
27,448,y,O
27,448,le,O
27,448,enviaremos,O
27,448,un,O
27,448,mensaje,O
27,448,de,O
27,448,texto,O
27,448,con,O
27,448,los,O
27,448,detalles,O
27,448,del,O
27,448,cambio,O
27,448,.,O
27,448,Para,O
27,448,eso,O
27,448,",",O
27,448,¿,O
27,448,Podría,O
27,448,decirme,O
27,448,su,O
27,448,número,O
27,448,de,O
27,448,teléfono,O
27,448,por,O
27,448,favor,O
27,448,?,O
27,449,Cliente,O
27,449,:,O
27,449,De,O
27,449,acuerdo,O
27,449,",",O
